vr_id,Kavaler_id,Kavaler_eid,VR_Nr,Liik_ja_järk,Otsus_kp,Otsus_tekst,Täpsustus
VRA-2658,VRK-2637,66eabd972e92de098dfd0634,2658,I/2,1922-06-02,"General-Broni Stanislaw SZEPTYCKI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, organiseerides ja juhatades Poola Ülemjuhataja Staabi ülemana Poola sõjawäge ning wõideldes Leedu-Walgewene diwiisi eesotsas hiilgawate tagajärgedega meie ühise waenlase wastu, meile seega lõpulikku wõitu kätte aidates saada.",
VRA-2659,VRK-2578,66eabd8f2e92de098dfd036c,2659,I/2,1922-06-02,"General-Porucznik Kazimierz SOSNKOWSKI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, organiseerides Poola Sõjaministri abina Poola sõjawäge ja tegelikult juhatades enamlastewastasel wäerinnal armeed, kes oma hiilgawate wõitudega meile ühise waenlase üle kergemalt wõitu aitas saada.",
VRA-2660,VRK-2491,66eabd822e92de098dfcfed8,2660,I/2,1922-06-02,"General-Porucznik Wladislaw SIKORSKI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile juhatades meie wabadussõja ajal meie ühise waenlase – Wene enamlaste wastu, esiteks diwiisi ja pärast armeed ning sünnitades oma hiilgawate wõitudega neile suuri kaotusi, mis meie wõitu waenlase üle suuresti kergendas.",
VRA-2661,VRK-2307,66eabd662e92de098dfcf5b1,2661,I/2,1922-06-02,"General-Broni Tadeusz ROZWADOWSKI’le, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlaste wastu, töötades meie ühise waenlase wastu Poola Ülemjuhataja Staabi ülemana ja juhatades armeed enamlastewastasel wäerinnal, wiimasele raskeid kaotusi sünnitades ja sellega meie wõitu kergendada aidates.",
VRA-2662,VRK-0443,66eabc2c2e92de098dfc9741,2662,I/3,1922-06-02,"General-Porucznik Stanislaw HALLER’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, töötades meie ühise waenlase wastu, esiteks Poola Ülemjuhataja Staabi ülemana ja pärast juhatades armeed ning wäerinda, sünnitades enamlastele suuri kaotusi, mis meile wõitu saada kergendasid.",
VRA-2663,VRK-2330,66eabd692e92de098dfcf6b8,2663,I/3,1922-06-02,"General-Porucznik Edward RYDZ-SMIGLY’le, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlaste wastu, aidates kaasa Poola sõjawäe organiseerimisele ja juhatades meie ühise waenlase wastu järgimööda, Poola diwiisi, armeed ja wäerinda, waenlasele suuri kaotusi sünnitades ja sellega meile lõpulikku wõitu kätte saada kergendades.",
VRA-2664,VRK-0634,66eabc512e92de098dfca0e7,2664,I/3,1922-06-02,"General-Porucznik Waclaw IWASZKIEWICZ’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlaste wastu, aidates kaasa Poola sõjawäe organiseerimisele ja juhatades meie ühise waenlase wastu järgimööda, Poola diwiisi, armeed ja wäerinda, waenlasele suuri kaotusi sünnitades ja sellega meile lõpulikku wõitu kätte saada kergendades.",
VRA-2665,VRK-2329,66eabd692e92de098dfcf6ba,2665,I/3,1922-06-02,"Kindralstaabi Polkownik Jozef RYBAK’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, töötades meie ühise waenlase wastu Poola silmapaistwama Kindralstaabi ohwitserina, esiteks Poola sõjawäe organiseerimisel ja pärast isiklikult juhatades wäegruppi, kes waenlasele tõsiseid kaotusi sünnitas ja sellega meie wõidule kaasa aitas.",
VRA-2666,VRK-1543,66eabcf02e92de098dfcced8,2666,I/3,1922-06-02,"Alampolkownik Ignati MATUSCHEWSKY’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, energiliselt töötades Poola Kindralstaabis meie ühise waenlase wastu ja tema üle wõidu saawutamises kaasa mõjudes.",
VRA-2667,VRK-2004,66eabd372e92de098dfce637,2667,I/3,1922-06-02,"Kindralstaabi Polkownik Leon PISKOR’i-le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, töötades meie ühise waenlase wastu Poola Peastaabi Operatiiw-osakonna juhatajana ja pärast üksikute armeede staabi ülemana, sellega üldise wõidu saamisele waenlase üle kaasa aidates.",
VRA-2668,VRK-1234,66eabcc22e92de098dfcbf5d,2668,I/3,1922-06-02,"Polownik Stanislaw LAUDANSKY’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabariigile wabaduswõitluses Wene enamlastega, wõttes osa wõitlustest meie ühise waenlase wastu Poola sõjawäes, esiteks polgu ülemana ja pärast juhtides sõja operatsioone Poola Kindralstaabi Walitsuse ülema kohusetäitjana, sellega kaasa mõjudes waenlase üle wõitu saada.",
VRA-2669,VRK-1724,66eabd0c2e92de098dfcd800,2669,III/3,1922-10-19,"Mr. Durell L. NOYES’ile, hinnates kodanlisi teeneid, mis Teie osutanud Ameerika abiandmise seltsi tegelasena Eestis.",
VRA-2670,VRK-3114,66eabde62e92de098dfd1e96,2670,III/1,1922-10-19,"Commissioner minister Ewan E. YOUNG’ile, hinnates kodanlisi teeneid, mis Teie osutanud Eesti Wabariigi loomise ajajärgul.",
VRA-2671,VRK-3099,66eabde42e92de098dfd1dd3,2671,III/1,1922-11-01,"Endisele Briti erakorralisele saadikule ja täiewolilisele ministrile WILTON’ile, hinnates kodanlisi teenuseid, mis Teie osutanud Eesti Wabariigi iseseiswuse saawutamisel.",
VRA-2672,VRK-0299,66eabc142e92de098dfc9021,2672,III/1,1922-08-25,"Soome Wabariigi Wälisministrile Karl ENCKELL’ile hinnates kodanlisi teenuseid, mis Teie osutanud Eesti Wabariigi iseseiswuse saawutamisel.",
VRA-2673,VRK-1203,66eabcbd2e92de098dfcbdd6,2673,I/3,1922-04-07,Vabadussõjas ametikohuste täitmisel elu ohverdanud Arst Aleksander LAIPMAN’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2674,VRK-0458,66eabc2e2e92de098dfc9801,2674,I/3,1922-04-07,Vabadussõjas ametikohuste täitmisel elu ohverdanud Arst Edgar HANSEN’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2675,VRK-1999,66eabd362e92de098dfce5f6,2675,I/3,1922-04-07,Vabadussõjas langenud kangelase leitnant Herbert PINKA sõjalisi teeneid isamaa vastu hinnates.,
VRA-2676,VRK-0205,66eabc052e92de098dfc8b4f,2676,I/3,1922-04-07,Vabadussõjas langenud kangelase lipnik Arnold BUCK’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2677,VRK-2399,66eabd742e92de098dfcfa45,2677,I/3,1922-04-07,Vabadussõjas langenud kangelase lipnik Elmar SANGERNEBO teeneid isamaa vastu hinnates.,
VRA-2678,VRK-1126,66eabcae2e92de098dfcb9c8,2678,I/3,1922-04-07,Vabadussõjas langenud kangelase alamleitnant Johan KÜNNAPUU sõjalisi teeneid isamaa vastu hinnates.,
VRA-2679,VRK-2571,66eabd8d2e92de098dfd02e7,2679,I/3,1922-04-07,Vabadussõjas langenud kangelase lipnik Edgar SOOVIK’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2680,VRK-0128,66eabbfa2e92de098dfc877f,2680,I/3,1922-04-07,Vabadussõjas langenud kangelase alamleitnant Egon BACHMANN’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2681,VRK-2339,66eabd6b2e92de098dfcf73a,2681,I/3,1922-04-07,Vabadussõjas langenud kangelase leitnant Eduard SAAR’e sõjalisi teeneid isamaa vastu hinnates.,
VRA-2682,VRK-2360,66eabd6f2e92de098dfcf840,2682,I/3,1922-04-07,Vabadussõjas langenud kangelase leitnant Reinhold SABOLOTNÕI sõjalisi teeneid isamaa vastu hinnates.,
VRA-2683,VRK-1747,66eabd0f2e92de098dfcd945,2683,I/3,1922-04-07,Vabadussõjas langenud kangelase lipnik Jaan OJA sõjalisi teeneid isamaa vastu hinnates.,
VRA-2684,VRK-2151,66eabd4f2e92de098dfced96,2684,I/3,1922-04-07,Vabadussõjas langenud kangelase alamkapten Jüri RATASEPP’a sõjalisi teeneid isamaa vastu hinnates.,
VRA-2685,VRK-2674,66eabd9e2e92de098dfd083e,2685,I/3,1922-04-07,Vabadussõjas langenud kangelase leitnant Julius TAMM’e sõjalisi teeneid isamaa vastu hinnates.,
VRA-2686,VRK-0624,66eabc4e2e92de098dfca065,2686,I/2,1922-04-07,Vabadussõjas langenud kangelase kapten Anton IRV’e sõjalisi teeneid isamaa vastu hinnates.,
VRA-2687,VRK-1129,66eabcaf2e92de098dfcba0c,2687,I/2,1922-04-07,Vabadussõjas langenud kangelase leitnant Julius KUPERJANOV’i sõjalisi teeneid isamaa vastu hinnates.,
VRA-2688,VRK-0311,66eabc172e92de098dfc90a6,2688,II/3,1923-05-12,"Sakala partisanide polgu junkurile Woldemar Andrese p. ERIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 aprillil 1919 a. Kaschina küla all.",uus tunnistus
VRA-2689,VRK-1527,66eabcee2e92de098dfcce17,2689,II/3,1923-05-25,"Jäägerleitnant stud. theol. Einari MARTTINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2690,VRK-2345,66eabd6c2e92de098dfcf779,2690,II/3,1923-05-25,"Jääger-weltweebel Hannes SAARELA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2691,VRK-1838,66eabd1c2e92de098dfcddd5,2691,II/3,1923-05-25,"Jääger-kapten Paul PÅHLSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2692,VRK-2378,66eabd712e92de098dfcf940,2692,II/3,1923-05-25,"Jääger-kapten Aarne SALMINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2693,VRK-0743,66eabc642e92de098dfca67e,2693,II/3,1923-05-25,"Sõdur, abiturient Viljam JUUTILAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2694,VRK-1335,66eabcd12e92de098dfcc46f,2694,II/3,1923-05-25,"Radiospezialist, lipnik Leo LINDELL’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2695,VRK-1704,66eabd082e92de098dfcd6fb,2695,II/3,1923-05-25,"Sõdur Yrjö NIKKILÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2696,VRK-1974,66eabd332e92de098dfce4b2,2696,II/3,1923-05-25,"Sergeant Tiera PETRELIUS’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2697,VRK-0201,66eabc042e92de098dfc8b10,2697,II/3,1923-05-25,"Sergeant Fredrik BROCK’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2698,VRK-2892,66eabdc12e92de098dfd1328,2698,II/3,1923-05-25,"Weltweebel Herman UNTOLAHTI’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2699,VRK-1210,66eabcbd2e92de098dfcbe18,2699,II/3,1923-05-25,"Sõdur Onni LAMPINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2700,VRK-0849,66eabc792e92de098dfcabd2,2700,II/3,1923-05-25,"Sergeant Juho KARPPI’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2701,VRK-1762,66eabd122e92de098dfcda04,2701,II/3,1923-05-25,"Sõdur J. OKSMAN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2702,VRK-1945,66eabd2f2e92de098dfce329,2702,II/3,1923-05-25,"Sergeant Martti PENNALA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2703,VRK-2120,66eabd4b2e92de098dfcec0f,2703,II/3,1923-05-25,"Weltweebel Aslak RÄINÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2704,VRK-1539,66eabcef2e92de098dfcce98,2704,II/3,1923-05-25,"Kunstnik, sõdur Aleksander MATSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2705,VRK-1478,66eabce62e92de098dfccb8c,2705,II/3,1923-05-25,"Naissõdur Aino MÄLKÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2706,VRK-0491,66eabc342e92de098dfc99c9,2706,II/3,1923-05-25,"Lipnik Paul HEIKKILÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2707,VRK-0698,66eabc5d2e92de098dfca431,2707,II/3,1923-05-25,"Lipnik Arvid JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2708,VRK-2742,66eabda82e92de098dfd0b89,2708,II/3,1923-05-25,"Lipnik Lars THAWENIUS’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2709,VRK-2528,66eabd872e92de098dfd00df,2709,II/3,1923-05-25,"Lipnik Weikko SIPPOLA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2710,VRK-2309,66eabd662e92de098dfcf5b2,2710,II/3,1923-05-25,"Weltweebel Einar RUDA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2711,VRK-3094,66eabde32e92de098dfd1d90,2711,II/3,1923-05-25,"Weltweebel Waldemar VILEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2712,VRK-0122,66eabbf82e92de098dfc8701,2712,II/3,1923-05-25,"Leitnant Onni AULO’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2713,VRK-0986,66eabc932e92de098dfcb2ad,2713,II/3,1923-05-25,"Lipnik Nils KLING’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2714,VRK-1702,66eabd082e92de098dfcd6fc,2714,II/3,1923-05-25,"Sõdur E. NIKANDER’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2715,VRK-1688,66eabd062e92de098dfcd638,2715,II/3,1923-05-25,"Sõdur Niemi HÄRMÄSTÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2716,VRK-1689,66eabd062e92de098dfcd63b,2716,II/3,1923-05-25,"Sõdur Niemi HÄRMÄSTÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2717,VRK-1902,66eabd262e92de098dfce121,2717,II/3,1923-05-25,"Sõdur Matti PARVIAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2718,VRK-0416,66eabc272e92de098dfc95f8,2718,II/3,1923-05-25,"Sõdur Axel GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2719,VRK-0418,66eabc272e92de098dfc95fc,2719,II/3,1923-05-25,"Sõdur Herman GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2720,VRK-0417,66eabc272e92de098dfc95fb,2720,II/3,1923-05-25,"Sõdur Einar GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2721,VRK-2397,66eabd742e92de098dfcfa44,2721,II/3,1923-05-25,"Sõdur Lauri SANDSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2722,VRK-1345,66eabcd22e92de098dfcc4f2,2722,II/3,1923-05-25,"Sõdur Swen LINDROOS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2723,VRK-2082,66eabd462e92de098dfcea45,2723,II/3,1923-05-25,"Sõdur Otto PULKINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2724,VRK-2992,66eabdd12e92de098dfd183c,2724,II/3,1923-05-25,"Sõdur Markus VECKSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2725,VRK-0155,66eabbfe2e92de098dfc88c7,2725,II/3,1923-05-25,"Sõdur Karl BERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2726,VRK-1344,66eabcd22e92de098dfcc4f1,2726,II/3,1923-05-25,"Sõdur Guido LINDROOS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2727,VRK-3052,66eabddc2e92de098dfd1b4c,2727,II/3,1923-05-25,"Sõdur Erik WIRTANEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2728,VRK-0927,66eabc872e92de098dfcafe2,2728,II/3,1923-05-25,"Sõdur Edmund KIHLSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2729,VRK-0354,66eabc1e2e92de098dfc92ae,2729,II/3,1923-05-25,"Sõdur Nils FORSBERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2730,VRK-2537,66eabd882e92de098dfd0122,2730,II/3,1923-05-25,"Sõdur Edgar SJÖSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2731,VRK-2536,66eabd882e92de098dfd0121,2731,II/3,1923-05-25,"Sõdur Georg SITINSKY’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2732,VRK-0699,66eabc5d2e92de098dfca430,2732,II/3,1923-05-25,"Sõdur Valter JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2733,VRK-0699,66eabc5d2e92de098dfca430,2733,II/3,1923-05-25,"Sõdur Valter JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2734,VRK-1347,66eabcd22e92de098dfcc4f6,2734,II/3,1923-05-25,"Sõdur John LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2735,VRK-1346,66eabcd22e92de098dfcc4f8,2735,II/3,1923-05-25,"Sõdur Georg LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2736,VRK-2245,66eabd5d2e92de098dfcf266,2736,II/3,1923-05-25,"Sõdur Uno FRIBOM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2737,VRK-0781,66eabc6d2e92de098dfca881,2737,II/3,1923-05-25,"Sõdur Wiljo KALEWA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2738,VRK-1963,66eabd322e92de098dfce42e,2738,II/3,1923-05-25,"Sõdur Lauri PESONEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2739,VRK-2852,66eabdbb2e92de098dfd1121,2739,II/3,1923-05-25,"Sõdur TUOMINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2740,VRK-1201,66eabcbc2e92de098dfcbd97,2740,II/3,1923-05-25,"Sõdur Kaarlo LAINE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2741,VRK-0258,66eabc0c2e92de098dfc8e19,2741,II/3,1923-05-25,"Sõdur Einar DRAKE’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2742,VRK-0571,66eabc432e92de098dfc9dd8,2742,II/3,1923-05-25,"Sõdur Eino HOLOPAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2743,VRK-0171,66eabc002e92de098dfc898a,2743,II/3,1923-05-25,"Sõdur Lars BLOMKWIST’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2744,VRK-3103,66eabde42e92de098dfd1e13,2744,II/3,1923-05-25,"Sõdur Otto WITTING’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.","Selgituseks: EAP nimekirjas ei ole Otto Vittingit, samas 1923 VR saajate loendis on Otto parandatud Emil Nikolaiks."
VRA-2745,VRK-0473,66eabc312e92de098dfc98c5,2745,II/3,1923-05-25,"Sõdur Jussi HÄRKÖNEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2746,VRK-2295,66eabd642e92de098dfcf4ef,2746,II/3,1923-05-25,"Sõdur S. ROSENKWIST’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",Täpsustus: 1. Soome vabatahtlike salgas oli vaid Georg Rosenqvist.
VRA-2747,VRK-1738,66eabd0e2e92de098dfcd8c3,2747,II/3,1923-05-25,"Sõdur NYSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2748,VRK-1192,66eabcbb2e92de098dfcbd53,2748,II/3,1923-05-25,"Sõdur LÄHTEENMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2749,VRK-0006,66eabbe42e92de098dfc8123,2749,II/3,1923-05-25,"Sõdur A. AALTONEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2750,VRK-1337,66eabcd12e92de098dfcc470,2750,II/3,1923-05-25,"Sõdur Arwid LINDEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2751,VRK-2594,66eabd912e92de098dfd042e,2751,II/3,1923-05-25,"Weltweebel Elis STENBERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2752,VRK-0291,66eabc112e92de098dfc8fa0,2752,II/3,1923-05-25,"Weltweebel Helge ELFGREN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2753,VRK-0698,66eabc5d2e92de098dfca431,2753,II/3,1923-05-25,"Leitnant Arvid JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2754,VRK-2241,66eabd5c2e92de098dfcf226,2754,II/3,1923-05-25,"Lipnik Onni RIIHINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",Täpsustus: lipniku aukraad on tõenäoliselt eksitus. [J.P.]
VRA-2755,VRK-1230,66eabcc12e92de098dfcbf1c,2755,II/3,1923-05-25,"Lipnik Helge LASSILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2756,VRK-1026,66eabc9c2e92de098dfcb4b4,2756,II/3,1923-05-25,"Lipnik Albin KONTTA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2757,VRK-2425,66eabd772e92de098dfcfb8c,2757,II/3,1923-05-25,"Lipnik Alwar SAXEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2758,VRK-1939,66eabd2e2e92de098dfce2eb,2758,II/3,1923-05-25,"Weltweebel Joel PELIN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2759,VRK-0272,66eabc0e2e92de098dfc8e9c,2759,II/3,1923-05-25,"Weltweebel Martin EHNROT’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2760,VRK-0436,66eabc2c2e92de098dfc96fe,2760,II/3,1923-05-25,"Leitnant Iwar HAKANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2761,VRK-2892,66eabdc12e92de098dfd1328,2761,II/3,1923-05-25,"Leitnant Herman UNTOLAHTI’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
VRA-2762,VRK-2351,66eabd6d2e92de098dfcf7bd,2762,II/3,1923-05-25,"Weltweebel Urho SAARI’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas.",
