eid,mille_eest
66d87901f2daf46b31450c5d,"Sõdurile Anton NIKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b3145198b,"Sõdurile Antti MALKAMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145179e,"Sõdurile Antti REIMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b31451716,"Sõdurile Antti SILTANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b4b,"Sõdurile Antti VÄÄNÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b3145195f,"Sõdurile Antti YLITALO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c2f,"Sõdurile Armas HYWÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145176e,"Sõdurile Arthur KANANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451903,"Sõdurile Artturi SÄTERI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c89,"Sõdurile Arvid KARLSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451905,"Sõdurile Arwi MARKKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c31,"Sõdurile Arwo FROSTI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b3145198c,"Sõdurile Aug. KÄRKKÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b31451713,"Sõdurile Aulis VEHNIÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451742,"Sõdurile Bruno OLLILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b20,"Sõdurile Bruno SIROLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c88,"Sõdurile E. KEIJONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c2d,"Sõdurile Edward ÄIJÄLÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145179c,"Sõdurile Edward ROSBLOM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791bf2daf46b31451bff,"Sõdurile Eero RAHOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b3145171b,"Sõdurile Einar ANTTILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a70,"Sõdurile Eino HEIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145179f,"Sõdurile Eino KORWELA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8790df2daf46b314513bc,"Sõdurile Eino NUUTINMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519e6,"Sõdurile Eino NYLÄNDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145187e,"Sõdurile Eino PALMU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a6e,"Sõdurile Eino PALONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519e4,"Sõdurile Eino PITKÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8790df2daf46b314513bf,"Sõdurile Eino RÖNNLUND’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451932,"Sõdurile Eino SALIMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b3145198a,"Sõdurile Eino SORONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519c1,"Sõdurile Elis WIRKKALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451a10,"Sõdurile Emil LAINE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518ac,"Sõdurile Emil LYYTIKÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451931,"Sõdurile Emil NIEMINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517f5,"Sõdurile Enok PULKKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791bf2daf46b31451c02,"Sõdurile Erkki MASTONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517c7,"Sõdurile Frans TASKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451ba7,"Sõdurile Fridjof ÖSTENSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516e9,"Sõdurile Georg NORDGREN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516bd,"Sõdurile H. HYPPÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b3145192f,"Sõdurile Hannes OKSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451bd6,"Sõdurile Hans OKSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451960,"Sõdurile Heikki HEISKALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451af2,"Sõdurile Hugo ROKKILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451a12,"Sõdurile Ilmari PINOMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b31451851,"Sõdurile Israel KANGASKOKKO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c5c,"Sõdurile Jaakko HUHTALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451bd5,"Sõdurile John JANE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791df2daf46b31451d68,"Sõdurile JOKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518d5,"Sõdurile Jooseppi HÄMÄLÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145179a,"Sõdurile Juho HAPPONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451a14,"Sõdurile Juho HEIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145176f,"Sõdurile Juho LAITINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451989,"Sõdurile Juho VESA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451b7a,"Sõdurile Julius TIIHONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c8a,"Sõdurile Kaarlo TENHO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b25,"Sõdurile Kaarlo YLIPOHJA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451af4,"Sõdurile Kalle HARJU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517f8,"Sõdurile Kalle HÄYRYNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451770,"Sõdurile Kalle HEIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519e3,"Sõdurile Kalle HILLILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b31451852,"Sõdurile Kalle KETTUNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a6b,"Sõdurile Kalle MARTTINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451af3,"Sõdurile Kalle MIKKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b3145195d,"Sõdurile Kalle PERNU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a97,"Sõdurile Kalle SAARINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519b9,"Sõdurile Kalle TISK’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451741,"Sõdurile Karl LILJESTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451af5,"Sõdurile KLEMETTI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a6a,"Sõdurile Kosti SYLVÄNNE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518d6,"Sõdurile Kustaa TAMMELIN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516ea,"Sõdurile Lars LINDBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451ba8,"Sõdurile Lauri ÄGERBLAD’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451904,"Sõdurile Lauri ASIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451930,"Sõdurile Lauri HELSKE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451b7c,"Sõdurile Lauri LINDQWIST’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451ac9,"Sõdurile Lauri PAAVILAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b31451822,"Sõdurile Lauri UUSITALO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c5e,"Sõdurile Lennart VESALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451906,"Sõdurile Leo MURTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518a8,"Sõdurile Martti MÄKELÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518a9,"Sõdurile Martti SAARIKANGAS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451a13,"Sõdurile Martti UOTILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b1f,"Sõdurile Matti AHOPELTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451bd3,"Sõdurile Matti KATTAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517f4,"Sõdurile Matti KESKIPOIKILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519b7,"Sõdurile Matti KUHA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451fb2,"Sõdurile Matti LAHTI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b31451a11,"Sõdurile Matti MAURI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b31451824,"Sõdurile Matti PAJALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519e5,"Sõdurile Matti RAINIO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a3d,"Sõdurile Matti RAMPA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517c8,"Sõdurile Matti REINIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b3145198d,"Sõdurile Matti SOROMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c87,"Sõdurile Matti TUOMI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c5b,"Sõdurile Mikko ÄIKÄS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a41,"Sõdurile Mikko PELANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518d8,"Sõdurile Nestor PAKKANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517cc,"Sõdurile Nestor WIINAMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518da,"Sõdurile Niilo RÄSÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145187c,"Sõdurile Nikolai MOLANDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791bf2daf46b31451c01,"Sõdurile Oskar KROHN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e77,"Sõdurile Osmo MALINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516e7,"Sõdurile Otto LOUHILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b4c,"Sõdurile Paavo RAATIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518d7,"Sõdurile Paawo HYÖKY’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a99,"Sõdurile Paawo LAMPISUO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c5a,"Sõdurile Paul LAAKSONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451b7b,"Sõdurile Pauli JUNNILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f29,"Sõdurile Pertti KARJARINTA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a9b,"Sõdurile Rafael LASANDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516b9,"Sõdurile S. HÄGGMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451772,"Sõdurile Sakari SAINE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451ac4,"Sõdurile Selim GRÖNROOS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145187f,"Sõdurile Siinto HONKANIEMI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145179b,"Sõdurile Simo JANTUNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87900f2daf46b31450c02,"Sõdurile Simo VALTONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451740,"Sõdurile Sulo MYKKÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a98,"Sõdurile Swante HAKOMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a9a,"Sõdurile Sylvester ALANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516e6,"Sõdurile T. JERMISOFF’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a40,"Sõdurile Taavi SALMELA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b31451715,"Sõdurile Tapio SAHA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b31451825,"Sõdurile Tauno HYTÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c8b,"Sõdurile Thorolf EKBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b4d,"Sõdurile Tihon JERMITSCHOFF’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517f7,"Sõdurile Toivo AALTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451902,"Sõdurile Toivo KUTTINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517f6,"Sõdurile Toivo SILLANPÄÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519e7,"Sõdurile Toivo STAVEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b21,"Sõdurile Toiwo LENSU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518ab,"Sõdurile Toiwo LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145184e,"Sõdurile Torsten SILVA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b31451933,"Sõdurile Tuomas FLANDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145187d,"Sõdurile Tuomas MULARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c32,"Sõdurile Urho KEMPPAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451bd2,"Sõdurile Uuno VIRTANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516e8,"Sõdurile V. AHTI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b314516bb,"Sõdurile V. OITTINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451b78,"Sõdurile Väinö OJALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451bd4,"Sõdurile VARTIAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b314518aa,"Sõdurile Viljo PANU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b1e,"Sõdurile Ville KULMUNI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451b4e,"Sõdurile Wäinö HEIKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a3f,"Sõdurile Wäinö JAAKKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451ac6,"Sõdurile Wilho HÄGGIWIST’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b3145195e,"Sõdurile Wilho RUUSKA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b31451823,"Sõdurile Wiljam KOIWISTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b31451850,"Sõdurile Wiljo KORTESMAA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87918f2daf46b31451a6d,"Sõdurile Yrjö JÄRVIHAAVISTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451ba5,"Sõdurile Yrjö KETOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87901f2daf46b31450c2e,"Sõdurile Yrjö LAAKSONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451743,"Sõdurile Yrjö LAWIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti wabaduswõitluses"
66d87914f2daf46b31451821,"Sõdurile Yrjö NIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519b8,"Sõdurile Yrjö PUOLAKKA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b31451744,"Sõdurile Yrjö TAMMILUSTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87912f2daf46b31451714,"Sõdurile Yrjö TIAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d878f6f2daf46b314505d9,"Sõjaministeeriumi Korraldus Walitsuse Mobilisatsiooni osakonna ülemale, sõjawäeametnik Karl Karli p. KOPPEL’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös"
66d878abf2daf46b3144d935,"Sõjaministeeriumi orkestri kapelmeistrile ja sõjawäe muusika inspektorile, sõjawäe ametnik Georg Mihkli p. REDER’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud oma wäsimata kaastööga sõjawäe muusikakooride organiseerimise ja korraldamise töös"
66d878f5f2daf46b31450580,"Sõjaministri wanemale adjutandile, Alamkapten Nikolai WILDENAU’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel oma wäsimata kaastööga sõjawäe organiseerimise ja korraldamise töös"
66d878b3f2daf46b3144ddc8,"Sõjawäe Chirurg-konsultandile, Professor Werner Hermanni p. ZOEGE-MANTEUFEL’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel sõjawäe sanitaar-korralduste loomise töös"
66d878b3f2daf46b3144ddc9,"Sõjawäe dermatolog-konsultandile, Professor Aleksander Kaarli p. PALDROCK’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Wabadussõja kestusel sõjawäe sanitaar-korralduste loomise töös"
66d87930f2daf46b3145295d,"Sõjawäe esitajale Latwias, kapten Julius Andrese p. JÜRGENSON’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud sõjawäe esitajana Latwias"
66d87930f2daf46b31452960,"Sõjawäe esitajale Leedumaal, leitnant August Jaani p. SCHMIDT’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud sõjawäe esitajana Leedumaal"
66d87930f2daf46b3145295e,"Sõjawäe esitajale Poolamaal, alampolkownik Jaan Jaani p. JUNKUR’ile, hinnates sõjalisi teenuseid, mis Teie üles näidanud sõjawäe esitajana Poolamaal"
