Kavaler_EID,Surname,Forename,Name
66d84cc2f2daf46b3144591b,VASAR,Eduard-Johannes,"VASAR, Eduard-Johannes"
66d84cc2f2daf46b31445919,ÕUNAPUU,Karl,"ÕUNAPUU, Karl"
66d84cc2f2daf46b3144591c,SERKA,Paul-Eduard,"SERKA, Paul-Eduard"
66d84cc2f2daf46b3144591a,MIILVERK,Jaan,"MIILVERK, Jaan"
66d84cc2f2daf46b3144591d,EISO,Vladislav-Ernst-Emanuel,"EISO, Vladislav-Ernst-Emanuel"
66d84cc2f2daf46b3144593c,TUURMAA,Arno-Georg,"TUURMAA, Arno-Georg"
66d84cc3f2daf46b31445957,JÄRVAN,Rudolf-Gustav-Martin,"JÄRVAN, Rudolf-Gustav-Martin"
66d84cc2f2daf46b3144593f,PAFF,Robert-Michail-Johann,"PAFF, Robert-Michail-Johann"
66d84cc2f2daf46b3144593e,SARAPUU,Reinhold,"SARAPUU, Reinhold"
66d84cc2f2daf46b3144593d,TILK,Juhan,"TILK, Juhan"
66d84cc3f2daf46b31445960,RÕIKLA,Johannes,"RÕIKLA, Johannes"
66d84cc3f2daf46b31445961,SAVVI,Vitali,"SAVVI, Vitali"
66d84cc3f2daf46b31445963,TREUMANN,Johann-Voldemar,"TREUMANN, Johann-Voldemar"
66d84cc3f2daf46b3144595f,ANNIK,Ferdinand-Johannes,"ANNIK, Ferdinand-Johannes"
66d84cc3f2daf46b31445962,KENDRA,Julius,"KENDRA, Julius"
66d84cc3f2daf46b31445987,RATASSEPP,Leo-Aleksander,"RATASSEPP, Leo-Aleksander"
66d84cc3f2daf46b31445984,PAHV,Eduard-Alexander,"PAHV, Eduard-Alexander"
66d84cc3f2daf46b31445982,RAJANDE,Johann-Albert,"RAJANDE, Johann-Albert"
66d84cc3f2daf46b31445983,KURRE,Maks,"KURRE, Maks"
66d84cc3f2daf46b31445985,LEPIK,Jaan,"LEPIK, Jaan"
66d84cc3f2daf46b314459a8,KOGER,Juhan,"KOGER, Juhan"
66d84cc3f2daf46b314459a7,LILLAK,Arnold,"LILLAK, Arnold"
66d84cc3f2daf46b314459a5,PELBERG,Joann,"PELBERG, Joann"
66d84cc3f2daf46b314459aa,PERK,Johannes,"PERK, Johannes"
66d84cc3f2daf46b314459a6,PRAKS,Paul,"PRAKS, Paul"
66d84cc4f2daf46b314459cb,SIHVER,Edmund,"SIHVER, Edmund"
66d84cc4f2daf46b314459c8,VASSIL,Paul,"VASSIL, Paul"
66d84cc4f2daf46b314459ca,MELTS,Aleks-Henn,"MELTS, Aleks-Henn"
66d84cc4f2daf46b314459c9,ALUJEV,August,"ALUJEV, August"
66d84cc4f2daf46b314459cf,KASEMAA,Kaarel,"KASEMAA, Kaarel"
66d84cc4f2daf46b314459ec,REINVALDT,Ivar-Gottfried-Constantin,"REINVALDT, Ivar-Gottfried-Constantin"
66d84cc4f2daf46b314459ed,RAHUMAA,Mart,"RAHUMAA, Mart"
66d84cc4f2daf46b314459f0,RASSI,Himot,"RASSI, Himot"
66d84cc4f2daf46b314459ee,NURMBERG,Otto,"NURMBERG, Otto"
66d84cc4f2daf46b314459ef,HIRVELAAN,Hans,"HIRVELAAN, Hans"
66d84cc4f2daf46b31445a14,KANGRO,Roland,"KANGRO, Roland"
66d84cc4f2daf46b31445a11,PREES,Aarne,"PREES, Aarne"
66d84cc4f2daf46b31445a0f,JÄNES,Feliks,"JÄNES, Feliks"
66d84cc4f2daf46b31445a12,TREUFELDT,Otto,"TREUFELDT, Otto"
66d84cc4f2daf46b31445a10,SARMISTE,Henn,"SARMISTE, Henn"
66d84cc4f2daf46b31445a35,FISCHER,Nikolai,"FISCHER, Nikolai"
66d84cc4f2daf46b31445a33,VEIDERMANN,Johannes,"VEIDERMANN, Johannes"
66d84cc4f2daf46b31445a36,LUBERG,Jakob,"LUBERG, Jakob"
66d84cc4f2daf46b31445a32,VASAR,Johan,"VASAR, Johan"
66d84cc4f2daf46b31445a34,ALLIKAS,Jaan,"ALLIKAS, Jaan"
66d84cc5f2daf46b31445a58,JOHANNES,Adolf-Mihkel,"JOHANNES, Adolf-Mihkel"
66d84cc5f2daf46b31445a56,AROL,Aleksander,"AROL, Aleksander"
66d84cc5f2daf46b31445a57,VENT,Paul,"VENT, Paul"
66d84cc5f2daf46b31445a55,NIEMINEN,Arthur-Hemming,"NIEMINEN, Arthur-Hemming"
66d84cc5f2daf46b31445a59,ANT,Evald,"ANT, Evald"
66d84cc5f2daf46b31445a78,TRANKMANN,Konstantin-Nikolai,"TRANKMANN, Konstantin-Nikolai"
66d84cc5f2daf46b31445a79,PAVEL,Karl,"PAVEL, Karl"
66d84cc5f2daf46b31445a7b,TAMMISTE,Robert-Otto-Paul,"TAMMISTE, Robert-Otto-Paul"
66d84cc5f2daf46b31445a7f,KURELAUK,Rudolf,"KURELAUK, Rudolf"
66d84cc5f2daf46b31445a7c,PORI,Anton,"PORI, Anton"
66d84cc5f2daf46b31445a9b,JAKOBSON,Villem,"JAKOBSON, Villem"
66d84cc5f2daf46b31445a9c,LINNO,August-Ferdinand,"LINNO, August-Ferdinand"
66d84cc5f2daf46b31445a9d,KRONK,Konstantin,"KRONK, Konstantin"
66d84cc5f2daf46b31445aa1,KOERN,Tõnis,"KOERN, Tõnis"
66d84cc5f2daf46b31445a9e,TIEF,Otto,"TIEF, Otto"
66d84cc5f2daf46b31445ac0,BACHSTEIN,Aleksis-Roland,"BACHSTEIN, Aleksis-Roland"
66d84cc5f2daf46b31445abe,TEOSE,August-Johannes,"TEOSE, August-Johannes"
66d84cc5f2daf46b31445ac1,REINVALDT,Edvin-Leopold-Rudolf,"REINVALDT, Edvin-Leopold-Rudolf"
66d84cc5f2daf46b31445abf,KÜGLER,Konrad-Gerhard-Theophil,"KÜGLER, Konrad-Gerhard-Theophil"
66d84cc5f2daf46b31445ac5,UUK,Rudolf,"UUK, Rudolf"
66d84cc6f2daf46b31445ae1,RAUDMÄE,Johannes,"RAUDMÄE, Johannes"
66d84cc6f2daf46b31445ae3,SUSI,Edgar-Theodor,"SUSI, Edgar-Theodor"
66d84cc6f2daf46b31445ae6,DERRIK,Aleksander,"DERRIK, Aleksander"
66d84cc6f2daf46b31445ae5,KASK,Karl,"KASK, Karl"
66d84cc6f2daf46b31445ae2,HIIELAID,Hendrik,"HIIELAID, Hendrik"
66d84cc6f2daf46b31445b05,SEIM,Paul,"SEIM, Paul"
66d84cc6f2daf46b31445b06,UNIVER,Peeter,"UNIVER, Peeter"
66d84cc6f2daf46b31445b04,TARIK,Rudolf,"TARIK, Rudolf"
66d84cc6f2daf46b31445b07,MÕTTUS,Johann,"MÕTTUS, Johann"
66d84cc6f2daf46b31445b09,OIDERMANN,Otto,"OIDERMANN, Otto"
66d84cc6f2daf46b31445b27,KASEKAMP,August,"KASEKAMP, August"
66d84cc6f2daf46b31445b2b,LIIBUS,Eduard-Ervin,"LIIBUS, Eduard-Ervin"
66d84cc6f2daf46b31445b28,KOLTS,Peeter,"KOLTS, Peeter"
66d84cc6f2daf46b31445b29,JALAKAS,Karl-Arnold,"JALAKAS, Karl-Arnold"
66d84cc6f2daf46b31445b2c,PALS,Johannes,"PALS, Johannes"
66d84cc6f2daf46b31445b4d,RIIVE,Volli,"RIIVE, Volli"
66d84cc6f2daf46b31445b4a,RIBERG,Hans,"RIBERG, Hans"
66d84cc6f2daf46b31445b4e,ANDERSON,Viktor,"ANDERSON, Viktor"
66d84cc6f2daf46b31445b4b,KAIGAS,Aleksander,"KAIGAS, Aleksander"
66d84cc6f2daf46b31445b4c,LOORITS,Artur,"LOORITS, Artur"
66d84cc7f2daf46b31445b70,ORMESSON,Karl-Voldemar,"ORMESSON, Karl-Voldemar"
66d84cc7f2daf46b31445b6f,LASN,Hugo-Vilhelm,"LASN, Hugo-Vilhelm"
66d84cc7f2daf46b31445b6e,GREGOR,Jaak,"GREGOR, Jaak"
66d84cc7f2daf46b31445b72,JÄRVEKÜLG,Georg-Bernhard,"JÄRVEKÜLG, Georg-Bernhard"
66d84cc7f2daf46b31445b71,KEERPÄRG,Julius,"KEERPÄRG, Julius"
66d84cc7f2daf46b31445b91,HUNT,Reinhold-Aleksander,"HUNT, Reinhold-Aleksander"
66d84cc7f2daf46b31445b92,VILLEMI,Karl-Friedrich,"VILLEMI, Karl-Friedrich"
66d84cc7f2daf46b31445b93,MOKS,August,"MOKS, August"
66d84cc7f2daf46b31445b94,SILIKSAAR,Jaan,"SILIKSAAR, Jaan"
66d84cc7f2daf46b31445b96,TIISLER,Kornelius,"TIISLER, Kornelius"
66d84cc7f2daf46b31445bb6,KALEV,Georg,"KALEV, Georg"
66d84cc7f2daf46b31445bb4,KORNEL,Karl-Ferdinand,"KORNEL, Karl-Ferdinand"
66d84cc7f2daf46b31445bb8,VENDLA,Jaak,"VENDLA, Jaak"
66d84cc7f2daf46b31445bb5,LUKK,Gerhard-Eugen,"LUKK, Gerhard-Eugen"
66d84cc7f2daf46b31445bb7,PEDAK,Ants,"PEDAK, Ants"
66d84cc7f2daf46b31445bd7,MAIM,Richard-Johannes,"MAIM, Richard-Johannes"
66d84cc7f2daf46b31445bdb,KANNELAUD,Julius,"KANNELAUD, Julius"
66d84cc7f2daf46b31445bd9,KINGO,August-Johann,"KINGO, August-Johann"
66d84cc7f2daf46b31445bd8,TUTTELBERG,Leonid-Carl-Gustav,"TUTTELBERG, Leonid-Carl-Gustav"
66d84cc7f2daf46b31445bda,KIRNMANN,Evald-Ottokar,"KIRNMANN, Evald-Ottokar"
66d84cc8f2daf46b31445bfa,ROSE,August-Voldemar,"ROSE, August-Voldemar"
66d84cc8f2daf46b31445bfb,LEIUS,Kaarel,"LEIUS, Kaarel"
66d84cc8f2daf46b31445bfd,ADLER,Alvin-Amandus,"ADLER, Alvin-Amandus"
66d84cc8f2daf46b31445bfc,GEBHARDT,Benno-Ferdinand-Leo von,"GEBHARDT, Benno-Ferdinand-Leo von"
66d84cc8f2daf46b31445bfe,ALAMÄE,Karl,"ALAMÄE, Karl"
66d84cc8f2daf46b31445c21,RAUS,Paul-Vilhelm,"RAUS, Paul-Vilhelm"
66d84cc8f2daf46b31445c1e,MUTLI,Artur,"MUTLI, Artur"
66d84cc8f2daf46b31445c1f,LENTS,Vaabu,"LENTS, Vaabu"
66d84cc8f2daf46b31445c1d,KALJUVER,Eduard,"KALJUVER, Eduard"
66d84cc8f2daf46b31445c22,SCHILLING,Gustav-Otto,"SCHILLING, Gustav-Otto"
66d84cc8f2daf46b31445c43,KURVITS,Oskar,"KURVITS, Oskar"
66d84cc8f2daf46b31445c40,NAARITS,Kaarel,"NAARITS, Kaarel"
66d84cc8f2daf46b31445c42,TOMANDER,August,"TOMANDER, August"
66d84cc8f2daf46b31445c44,SARAPUU,August,"SARAPUU, August"
66d84cc8f2daf46b31445c41,TENNO,Artur,"TENNO, Artur"
66d84cc8f2daf46b31445c63,ARON,August-Eduard,"ARON, August-Eduard"
66d84cc8f2daf46b31445c65,PUUSILD,Jaan,"PUUSILD, Jaan"
66d84cc8f2daf46b31445c64,PRUUN,Joosep,"PRUUN, Joosep"
66d84cc8f2daf46b31445c67,GERRETZ,Paul,"GERRETZ, Paul"
66d84cc8f2daf46b31445c66,MOORLAT,Eduard,"MOORLAT, Eduard"
66d84cc9f2daf46b31445c87,TUISK,Mart,"TUISK, Mart"
66d84cc9f2daf46b31445c88,AINSON,Hans-Karl,"AINSON, Hans-Karl"
66d84cc9f2daf46b31445c8a,SCHVARTZ,August-Voldemar,"SCHVARTZ, August-Voldemar"
66d84cc9f2daf46b31445c86,MALEVITŠ,Aleksander,"MALEVITŠ, Aleksander"
66d84cc9f2daf46b31445c89,RENTER,Julius-August,"RENTER, Julius-August"
66d84cc9f2daf46b31445cac,TERRAS,Martin,"TERRAS, Martin"
66d84cc9f2daf46b31445cad,SIMON,Aleksander,"SIMON, Aleksander"
66d84cc9f2daf46b31445cab,WOJCIECHOWSKI,Stanisław,"WOJCIECHOWSKI, Stanisław"
66d84cc9f2daf46b31445ca9,THUGUTT,Stanisław August,"THUGUTT, Stanisław August"
66d84cc9f2daf46b31445caa,SZUMLAKOWSKI,Marian,"SZUMLAKOWSKI, Marian"
66d84cc9f2daf46b31445cce,WASILEWSKI,Leon,"WASILEWSKI, Leon"
66d84cc9f2daf46b31445ccc,GRABSKI,Władysław Dominik,"GRABSKI, Władysław Dominik"
66d84cc9f2daf46b31445ccd,SKRZYŃSKI,Aleksander Józef,"SKRZYŃSKI, Aleksander Józef"
66d84cc9f2daf46b31445ccf,RATAJ,Maciej,"RATAJ, Maciej"
66d84cc9f2daf46b31445cd1,TRĄMPCZYŃSKI,Wojciech Stefan,"TRĄMPCZYŃSKI, Wojciech Stefan"
66d84ccaf2daf46b31445cf0,ŁUKAŚIEWICZ,Juliusz,"ŁUKAŚIEWICZ, Juliusz"
66d84ccaf2daf46b31445cf2,PRZEZDZIECKI,Stefan Józef Leon,"PRZEZDZIECKI, Stefan Józef Leon"
66d84ccaf2daf46b31445cef,DOBRZYŃSKI,Wacław Tadeusz,"DOBRZYŃSKI, Wacław Tadeusz"
66d84ccaf2daf46b31445cf1,CHARWAT,Franciszek,"CHARWAT, Franciszek"
66d84ccaf2daf46b31445cf3,NEUMAN,Władysław,"NEUMAN, Władysław"
66d84ccaf2daf46b31445d14,MYSZKOWSKI,Aleksander Zygmunt,"MYSZKOWSKI, Aleksander Zygmunt"
66d84ccaf2daf46b31445d15,STANKIEWICZ,Jan,"STANKIEWICZ, Jan"
66d84ccaf2daf46b31445d13,KESSLER,Edmund,"KESSLER, Edmund"
66d84ccaf2daf46b31445d16,JĘDRZEJEWICZ,Wacław,"JĘDRZEJEWICZ, Wacław"
66d84ccaf2daf46b31445d19,ŻUK,Bronisław,"ŻUK, Bronisław"
66d84ccaf2daf46b31445d36,HINTERHOFF,Eugenjusz,"HINTERHOFF, Eugenjusz"
66d84ccaf2daf46b31445d37,TALIKOWSKI,Michał,"TALIKOWSKI, Michał"
66d84ccaf2daf46b31445d3b,BRZOZOWSKI,Rajmund Tomasz,"BRZOZOWSKI, Rajmund Tomasz"
66d84ccaf2daf46b31445d39,BAJER,Michał Ignacy,"BAJER, Michał Ignacy"
66d84ccaf2daf46b31445d38,KUTRZEBA,Tadeusz Andrzej,"KUTRZEBA, Tadeusz Andrzej"
66d84ccaf2daf46b31445d59,HELSINGIUS,Karl Birger,"HELSINGIUS, Karl Birger"
66d84ccaf2daf46b31445d5a,HEINO,Toivo Martti,"HEINO, Toivo Martti"
66d84ccaf2daf46b31445d5b,VASA,Aksel Ensio,"VASA, Aksel Ensio"
66d84ccaf2daf46b31445d5c,RELANDER,Lauri Kristian,"RELANDER, Lauri Kristian"
66d84ccaf2daf46b31445d5d,PROCOPÉ,Johan Hjalmar Fredrik,"PROCOPÉ, Johan Hjalmar Fredrik"
66d84ccbf2daf46b31445d81,TULENHEIMO,Antti Agathon,"TULENHEIMO, Antti Agathon"
66d84ccbf2daf46b31445d7d,IDMAN,Karl Gustaf,"IDMAN, Karl Gustaf"
66d84ccbf2daf46b31445d80,REIJONEN,Emil Erkki,"REIJONEN, Emil Erkki"
66d84ccbf2daf46b31445d7e,MURTO,Johan Anders,"MURTO, Johan Anders"
66d84ccbf2daf46b31445d7f,SETÄLÄ,Emil Nestor,"SETÄLÄ, Emil Nestor"
66d84ccbf2daf46b31445da3,ERKKO,Erik Eero,"ERKKO, Erik Eero"
66d84ccbf2daf46b31445da0,MALMBERG,Kaarlo Lauri Thorvald,"MALMBERG, Kaarlo Lauri Thorvald"
66d84ccbf2daf46b31445da1,AEJMELAEUS-ÄIMÄ,Carl Bror Emil,"AEJMELAEUS-ÄIMÄ, Carl Bror Emil"
66d84ccbf2daf46b31445da2,YRJÖ-KOSKINEN,Aarno Armas Sakari,"YRJÖ-KOSKINEN, Aarno Armas Sakari"
66d84ccbf2daf46b31445da4,ARTTI,Pontus Kaarlo,"ARTTI, Pontus Kaarlo"
66d84ccbf2daf46b31445dc7,NYKOPP,Albert Olaf,"NYKOPP, Albert Olaf"
66d84ccbf2daf46b31445dca,BANGERSKIS,Rūdolfs,"BANGERSKIS, Rūdolfs"
66d84ccbf2daf46b31445dc5,ULMANIS,Kārlis Augusts,"ULMANIS, Kārlis Augusts"
66d84ccbf2daf46b31445dc3,KALNINGS,Ringolds Frīdrihs Magnuss,"KALNINGS, Ringolds Frīdrihs Magnuss"
66d84ccbf2daf46b31445dc4,SESKIS,Jānis,"SESKIS, Jānis"
66d84ccbf2daf46b31445de9,ALBATS,Hermanis,"ALBATS, Hermanis"
66d84ccbf2daf46b31445de6,HOLCMANIS,Vilis,"HOLCMANIS, Vilis"
66d84ccbf2daf46b31445de8,KUPLAIS,Eduards,"KUPLAIS, Eduards"
66d84ccbf2daf46b31445de7,SANDERS,Miķelis,"SANDERS, Miķelis"
66d84ccbf2daf46b31445deb,ZĪVERTS,Voldemārs Oto,"ZĪVERTS, Voldemārs Oto"
66d84cccf2daf46b31445e0b,KEIZERLINGS,Arčibalds Pēteris Teofils Aleksandrs Gebards Eduards,"KEIZERLINGS, Arčibalds Pēteris Teofils Aleksandrs Gebards Eduards"
66d84cccf2daf46b31445e09,MUNTERS,Gothards Vilhelms Nikolajs,"MUNTERS, Gothards Vilhelms Nikolajs"
66d84cccf2daf46b31445e0a,BUŠS,Kārlis Augusts,"BUŠS, Kārlis Augusts"
66d84cccf2daf46b31445e0d,RADZIŅŠ,Pēteris Voldemārs,"RADZIŅŠ, Pēteris Voldemārs"
66d84cccf2daf46b31445e0c,RAMATS,Kārlis Voldemārs,"RAMATS, Kārlis Voldemārs"
66d84cccf2daf46b31445e2e,RUŠKEVICS,Jēkabs Rūdolfs,"RUŠKEVICS, Jēkabs Rūdolfs"
66d84cccf2daf46b31445e2c,PENIĶIS,Mārtiņš,"PENIĶIS, Mārtiņš"
66d84cccf2daf46b31445e2f,HARTMANIS,Mārtiņš,"HARTMANIS, Mārtiņš"
66d84cccf2daf46b31445e30,LAIMIŅŠ,Eduards Kārlis Osvalds,"LAIMIŅŠ, Eduards Kārlis Osvalds"
66d84cccf2daf46b31445e2d,AIRE,Eduards,"AIRE, Eduards"
66d84cccf2daf46b31445e51,TEPFERS,Hugo Herberts,"TEPFERS, Hugo Herberts"
66d84cccf2daf46b31445e4f,ROZENŠTEINS,Hugo Pēteris,"ROZENŠTEINS, Hugo Pēteris"
66d84cccf2daf46b31445e54,BOJĀRS,Kārlis,"BOJĀRS, Kārlis"
66d84cccf2daf46b31445e50,AUNIŅŠ,Jānis Alfrēds,"AUNIŅŠ, Jānis Alfrēds"
66d84cccf2daf46b31445e52,PĒTERSONS,Arvīds,"PĒTERSONS, Arvīds"
66d84cccf2daf46b31445e75,KASPARSONS,Mārtiņš Eduards Johans,"KASPARSONS, Mārtiņš Eduards Johans"
66d84cccf2daf46b31445e72,PRIEDĪTIS,Kārlis,"PRIEDĪTIS, Kārlis"
66d84cccf2daf46b31445e73,RATNIEKS,Edgars,"RATNIEKS, Edgars"
66d84cccf2daf46b31445e76,DANNEBERGS,Artūrs,"DANNEBERGS, Artūrs"
66d84cccf2daf46b31445e79,PENCIS,Kārlis Eduards,"PENCIS, Kārlis Eduards"
66d84ccdf2daf46b31445e97,SKUJENIEKS,Teodors,"SKUJENIEKS, Teodors"
66d84ccdf2daf46b31445eb1,SKAISTLAUKS,Voldemārs Johans,"SKAISTLAUKS, Voldemārs Johans"
66d84ccdf2daf46b31445e95,DŪŅĒNS,Kārlis,"DŪŅĒNS, Kārlis"
66d84ccdf2daf46b31445e98,APARNIEKS,Artūrs Osvalds,"APARNIEKS, Artūrs Osvalds"
66d84ccdf2daf46b31445e96,BĒRTULSONS,Fricis,"BĒRTULSONS, Fricis"
66d84ccdf2daf46b31445eba,SIRKS,Augusts Leopolds,"SIRKS, Augusts Leopolds"
66d84ccdf2daf46b31445ebb,KURŠE,Arnolds,"KURŠE, Arnolds"
66d84ccdf2daf46b31445eb9,KALNIŅŠ,Jānis,"KALNIŅŠ, Jānis"
66d84ccdf2daf46b31445eb8,OPMANIS,Rūdolfs Valdemars,"OPMANIS, Rūdolfs Valdemars"
66d84ccdf2daf46b31445ebd,MĀZIŅŠ,Ādolfs,"MĀZIŅŠ, Ādolfs"
66d84ccdf2daf46b31445edd,MEKŠS,Jānis,"MEKŠS, Jānis"
66d84ccdf2daf46b31445edc,CHRISTIAN X,,CHRISTIAN X
66d84ccdf2daf46b31445edb,LERCHE,Flemming Emil Harald Albrecht,"LERCHE, Flemming Emil Harald Albrecht"
66d84ccdf2daf46b31445edf,JOHANSEN,Jens Christian,"JOHANSEN, Jens Christian"
66d84ccdf2daf46b31445ede,ARILDSKOV,Max Johannes,"ARILDSKOV, Max Johannes"
66d84ccdf2daf46b31445f02,GUDME,Peter de HEMMER,"GUDME, Peter de HEMMER"
66d84ccdf2daf46b31445f00,JØRGENSEN,Axel Viggo Johannes,"JØRGENSEN, Axel Viggo Johannes"
66d84ccdf2daf46b31445f01,ARBOE-LÆSSØE,Hugo Kai,"ARBOE-LÆSSØE, Hugo Kai"
66d84ccdf2daf46b31445efe,ALBERT I,,ALBERT I
66d84ccdf2daf46b31445eff,HYMANS,Paul Louis Adrien Henri,"HYMANS, Paul Louis Adrien Henri"
66d84ccef2daf46b31445f21,NICAISE,Michel Edouard,"NICAISE, Michel Edouard"
66d84ccef2daf46b31445f25,ALVEAR,Marcelo Torcuato de,"ALVEAR, Marcelo Torcuato de"
66d84ccef2daf46b31445f22,MANTECÓN,Antonio E.,"MANTECÓN, Antonio E."
66d84ccef2daf46b31445f23,RESTREPO,Antonio José,"RESTREPO, Antonio José"
66d84ccef2daf46b31445f24,STULGINSKIS,Aleksandras,"STULGINSKIS, Aleksandras"
66d84ccef2daf46b31445f45,AUKŠTUOLIS,Jonas,"AUKŠTUOLIS, Jonas"
66d84ccef2daf46b31445f44,GUSTAV V,,GUSTAV V
66d84ccef2daf46b31445f46,UNDÉN,Ulf Torsten,"UNDÉN, Ulf Torsten"
66d84ccef2daf46b31445f47,EHRENSVÄRD,Carl August,"EHRENSVÄRD, Carl August"
66d84ccef2daf46b31445f49,JAHNKE,Ludvig Georg Otto,"JAHNKE, Ludvig Georg Otto"
66d84ccef2daf46b31445f6b,HEDMAN,Olof Andreas,"HEDMAN, Olof Andreas"
66d84ccef2daf46b31445f69,RIBEN,Carl Fredrik Wilhelm,"RIBEN, Carl Fredrik Wilhelm"
66d84ccef2daf46b31445f67,DIAZ,Armando Vittorio,"DIAZ, Armando Vittorio"
66d84ccef2daf46b31445f6c,HORTHY de NAGYBÁNYA,Miklós,"HORTHY de NAGYBÁNYA, Miklós"
66d84ccef2daf46b31445f68,JUNGERTH-ARNÓTHY,Michael,"JUNGERTH-ARNÓTHY, Michael"
66d84ccef2daf46b31445f8a,COLEMAN,Frederick William Backus,"COLEMAN, Frederick William Backus"
66d84ccef2daf46b31445f8c,WHITE,John Campbell,"WHITE, John Campbell"
66d84ccef2daf46b31445f8b,QUARTON,Harold Barlow,"QUARTON, Harold Barlow"
66d84ccef2daf46b31445f8e,SWETT,Trevor Washington Hitchcock,"SWETT, Trevor Washington Hitchcock"
66d84ccef2daf46b31445f8d,ČAKSTE,Jānis,"ČAKSTE, Jānis"
66d84ccff2daf46b31445faf,MEIEROVICS,Zigfrīds Anna,"MEIEROVICS, Zigfrīds Anna"
66d84ccff2daf46b31445fad,CONTARINI,Salvatore,"CONTARINI, Salvatore"
66d84ccff2daf46b31445fb0,SFORZA,Carlo,"SFORZA, Carlo"
66d84ccff2daf46b31445fae,SCHANZER,Carlo,"SCHANZER, Carlo"
66d84ccff2daf46b31445fb1,TITTONI,Tommaso,"TITTONI, Tommaso"
66d84ccff2daf46b31445fd3,DEPRETIS,Agostino,"DEPRETIS, Agostino"
66d84ccff2daf46b31445fd0,STRANIERI,Augusto,"STRANIERI, Augusto"
66d84ccff2daf46b31445fd1,MUSSOLINI,Benito Amilcare Andrea,"MUSSOLINI, Benito Amilcare Andrea"
66d84ccff2daf46b31445fd2,VITTORIO EMANUELE III,,VITTORIO EMANUELE III
66d84ccff2daf46b31445fd4,CAVRIANI,Giuseppe,"CAVRIANI, Giuseppe"
66d84ccff2daf46b31445ff6,BURT,Alfred,"BURT, Alfred"
66d84ccff2daf46b31445ff3,FOCH,Ferdinand Jean Marie,"FOCH, Ferdinand Jean Marie"
66d84ccff2daf46b3144600c,PÉTAIN,Henry Philippe Benoni Omer Joseph,"PÉTAIN, Henry Philippe Benoni Omer Joseph"
66d84ccff2daf46b31445ff4,DEBENEY,Marie-Eugène,"DEBENEY, Marie-Eugène"
66d84ccff2daf46b31445ff5,WEYGAND,Maxime Louis,"WEYGAND, Maxime Louis"
66d84ccff2daf46b31446016,VENNIN,Louis Marie,"VENNIN, Louis Marie"
66d84ccff2daf46b31446019,ARCHEN,Charles Théophile,"ARCHEN, Charles Théophile"
66d84ccff2daf46b3144601a,RANJITSINHJI,Vibhaji,"RANJITSINHJI, Vibhaji"
66d84ccff2daf46b31446018,GASPARRI,Pietro,"GASPARRI, Pietro"
66d84ccff2daf46b31446017,PUCCI,Enrico,"PUCCI, Enrico"
66d84cd0f2daf46b3144603a,CHAGAS,João Pinheiro,"CHAGAS, João Pinheiro"
66d84cd0f2daf46b3144603b,ADACHI,Mineichiro,"ADACHI, Mineichiro"
66d84cd0f2daf46b31446039,ISHII,Kikujirō,"ISHII, Kikujirō"
66d84cd0f2daf46b3144603c,La PRADELLE,Albert Pierre Marie de GEOUFFRE de,"La PRADELLE, Albert Pierre Marie de GEOUFFRE de"
66d84cd0f2daf46b3144603d,SERRUYS,Daniel,"SERRUYS, Daniel"
66d84cd0f2daf46b31446070,FRANKLIN-BOUILLON,Henry,"FRANKLIN-BOUILLON, Henry"
66d84cd0f2daf46b3144605e,FOUQUIÈRES,Augustin Pierre Becq de,"FOUQUIÈRES, Augustin Pierre Becq de"
66d84cd0f2daf46b31446060,BERTHELOT,Philippe,"BERTHELOT, Philippe"
66d84cd0f2daf46b3144605d,CLEMENCEAU,Georges Benjamin,"CLEMENCEAU, Georges Benjamin"
66d84cd0f2daf46b3144605c,BRIAND,Aristide,"BRIAND, Aristide"
66d84cd0f2daf46b31446080,PAINLEVÉ,Paul,"PAINLEVÉ, Paul"
66d84cd0f2daf46b31446083,MATHIEU de VIENNE,Louis Alfred Edmond Marie,"MATHIEU de VIENNE, Louis Alfred Edmond Marie"
66d84cd0f2daf46b31446082,GAUVAIN,Auguste,"GAUVAIN, Auguste"
66d84cd0f2daf46b31446081,JOUVENEL,Henry de,"JOUVENEL, Henry de"
66d84cd0f2daf46b3144607f,REYNALD,Georges,"REYNALD, Georges"
66d84cd1f2daf46b314460a2,HONNORAT,André,"HONNORAT, André"
66d84cd1f2daf46b314460a4,LAROCHE,Jules Alfred,"LAROCHE, Jules Alfred"
66d84cd1f2daf46b314460a3,PERETTI DE LA ROCCA,Comte Emmanuel de,"PERETTI DE LA ROCCA, Comte Emmanuel de"
66d84cd1f2daf46b314460a5,HERRIOT,Édouard,"HERRIOT, Édouard"
66d84cd1f2daf46b314460a6,DOUMERGUE,Gaston,"DOUMERGUE, Gaston"
66d84cd1f2daf46b314460c8,POINCARÉ,Raymond,"POINCARÉ, Raymond"
66d84cd1f2daf46b314460c5,MILLERAND Alexandre,,MILLERAND Alexandre
66d84cd1f2daf46b314460c9,SEYDOUX,Jacques,"SEYDOUX, Jacques"
66d84cd1f2daf46b314460c7,GILBERT,André,"GILBERT, André"
66d84cd1f2daf46b314460c6,FRANKLIN,A. E.,"FRANKLIN, A. E."
66d84cd1f2daf46b314460e9,THOMAS,Albert,"THOMAS, Albert"
66d84cd1f2daf46b314460eb,GRANSTEDT,Andrew August,"GRANSTEDT, Andrew August"
